dataset_id,dataset_authors,dataset_year,dataset_doi,in_vivo,experimental_mean,number_of_shoulders,type_of_movement,active,posture,thorax_is_isb,thorax_is_global,thorax_is_isb_correctable,thorax_correction_method,thorax_origin,thorax_x_sense,thorax_x_direction,thorax_y_sense,thorax_y_direction,thorax_z_sense,thorax_z_direction,humerus_is_isb,humerus_is_isb_correctable,humerus_correction_method,humerus_origin,humerus_x_sense,humerus_x_direction,humerus_y_sense,humerus_y_direction,humerus_z_sense,humerus_z_direction,thoracohumeral_sequence,thoracohumeral_angle,thoracohumeral_usable,thoracohumeral_risk,clavicle_is_isb,clavicle_is_isb_correctable,clavicle_correction_method,clavicle_origin,clavicle_x_sense,clavicle_x_direction,clavicle_y_sense,clavicle_y_direction,clavicle_z_sense,clavicle_z_direction,scapula_is_isb,scapula_is_isb_correctable,scapula_correction_method,scapula_origin,scapula_x_sense,scapula_x_direction,scapula_y_sense,scapula_y_direction,scapula_z_sense,scapula_z_direction,humeral_motion,joint,parent,child,euler_sequence,origin_displacement,displacement_cs,displacement_absolute,displacement_correctable,displacement_correction_method,is_data_mean,shoulder_id,source_extraction,folder,dof_1st_euler,dof_2nd_euler,dof_3rd_euler,dof_translation_x,dof_translation_y,dof_translation_z,dof_translation_norm
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,internal-external rotation 90 degree-abducted,scapulothoracic,thorax,scapula,yxz,GH,scapula,,,,False,16,authors table,Kolz et al 2020,ST_protraction_rotation90Abd_16.csv,ST_medRotation_rotation90Abd_16.csv,ST_tilt_rotation90Abd_16.csv,,,,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,internal-external rotation 90 degree-abducted,scapulothoracic,thorax,scapula,yxz,GH,scapula,,,,False,17,authors table,Kolz et al 2020,ST_protraction_rotation90Abd_17.csv,ST_medRotation_rotation90Abd_17.csv,ST_tilt_rotation90Abd_17.csv,,,,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,internal-external rotation 90 degree-abducted,scapulothoracic,thorax,scapula,yxz,GH,scapula,,,,False,18,authors table,Kolz et al 2020,ST_protraction_rotation90Abd_18.csv,ST_medRotation_rotation90Abd_18.csv,ST_tilt_rotation90Abd_18.csv,,,,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,internal-external rotation 90 degree-abducted,scapulothoracic,thorax,scapula,yxz,GH,scapula,,,,False,19,authors table,Kolz et al 2020,ST_protraction_rotation90Abd_19.csv,ST_medRotation_rotation90Abd_19.csv,ST_tilt_rotation90Abd_19.csv,,,,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,internal-external rotation 90 degree-abducted,scapulothoracic,thorax,scapula,yxz,GH,scapula,,,,False,20,authors table,Kolz et al 2020,ST_protraction_rotation90Abd_20.csv,ST_medRotation_rotation90Abd_20.csv,ST_tilt_rotation90Abd_20.csv,,,,
#7,Karduna et al.,2000,"""10.1016/s0021-9290(00)00078-6; 10.1067/mse.2001.112954""",True,intra cortical pins,8.0,dynamic,True,sitting,False,False,False,,T7,+mediolateral,vec(T7>IJ)^vec(T7>T1),+posteroanterior,z^x,+inferosuperior,vec(T7>T1),False,True,,(EM+EL)/2,+mediolateral,y^z,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EM+EL)/2>GH),zyz,,True,False,,,,,,,,,,,False,True,kolz_AC_to_PA,TS,+mediolateral,vec(TS>AC),+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,x^y,scapular elevation,scapulothoracic,thorax,scapula,zyx,True,,,,,True,,authors table,#7_Karduna_et_al,ST_protraction_elevationScapular.csv,ST_medRotation_elevationScapular.csv,ST_tilt_elevationScapular.csv,,,,
#7,Karduna et al.,2000,"""10.1016/s0021-9290(00)00078-6; 10.1067/mse.2001.112954""",True,intra cortical pins,8.0,dynamic,True,sitting,False,False,False,,T7,+mediolateral,vec(T7>IJ)^vec(T7>T1),+posteroanterior,z^x,+inferosuperior,vec(T7>T1),False,True,,(EM+EL)/2,+mediolateral,y^z,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EM+EL)/2>GH),zyz,,True,False,,,,,,,,,,,False,True,kolz_AC_to_PA,TS,+mediolateral,vec(TS>AC),+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,x^y,sagittal elevation,scapulothoracic,thorax,scapula,zyx,True,,,,,True,,authors table,#7_Karduna_et_al,ST_protraction_elevationSagittal.csv,ST_medRotation_elevationSagittal.csv,ST_tilt_elevationSagittal.csv,,,,
#7,Karduna et al.,2000,"""10.1016/s0021-9290(00)00078-6; 10.1067/mse.2001.112954""",True,intra cortical pins,8.0,dynamic,True,sitting,False,False,False,,T7,+mediolateral,vec(T7>IJ)^vec(T7>T1),+posteroanterior,z^x,+inferosuperior,vec(T7>T1),False,True,,(EM+EL)/2,+mediolateral,y^z,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EM+EL)/2>GH),zyz,,True,False,,,,,,,,,,,False,True,kolz_AC_to_PA,TS,+mediolateral,vec(TS>AC),+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,x^y,internal-external rotation 90 degree-abducted,scapulothoracic,thorax,scapula,zyx,True,,,,,True,,authors table,#7_Karduna_et_al,ST_protraction_rotation90Abd.csv,ST_medRotation_rotation90Abd.csv,ST_tilt_rotation90Abd.csv,,,,
#8,Kijima et al.,2015,"""10.1016/j.jse.2015.06.003""",True,intra cortical pins,7.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,glenohumeral,scapula,humerus,zxy,GH,scapula,True,,,True,,engauged,#8_Kijima_et_al,,GH_introtation_elevationScapular.csv,,,GH_suptranslation_elevationScapular.csv,,
#8,Kijima et al.,2015,"""10.1016/j.jse.2015.06.003""",True,intra cortical pins,7.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,True,,engauged,#8_Kijima_et_al,ST_tilt_elevationScapular.csv,ST_protraction_elevationScapular.csv,ST_medRotation_elevationScapular.csv,,,,
#9,Kim et al.,2017,"""10.1016/j.jse.2017.03.013""",True,single-plane x-ray fluoroscopy,15.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,True,,engauged,#9_Kim_et_al,ST_tilt_elevationScapular.csv,ST_protraction_elevationScapular.csv,ST_medRotation_elevationScapular.csv,,,,
#10,Kozono et al.,2017,"""10.1007/s00167-016-4263-2""",True,single-plane x-ray fluoroscopy,10.0,dynamic,True,standing,False,True,False,,,-mediolateral,imaging,-inferosuperior,imaging,+posteroanterior,imaging,False,True,,GH,+mediolateral,y^z,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EM+EL)/2>GH),yxz,,True,True,,,,,,,,,,,False,True,,AA,+mediolateral,vec(TS>AA),+posteroanterior,vec(IA>TS)^vec(IA>AA),+inferosuperior,x^y,scapular elevation,glenohumeral,scapula,humerus,yxz,GH,scapula,True,,,True,,engauged,#10_Kozono_et_al,,,GH_rotation_elevationScapular.csv,GH_medtranslation_elevationScapular.csv,GH_anttranslation_elevationScapular.csv,GH_suptranslation_elevationScapular.csv,
#10,Kozono et al.,2017,"""10.1007/s00167-016-4263-2""",True,single-plane x-ray fluoroscopy,10.0,dynamic,True,standing,False,True,False,,,-mediolateral,imaging,-inferosuperior,imaging,+posteroanterior,imaging,False,True,,GH,+mediolateral,y^z,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EM+EL)/2>GH),yxz,,True,True,,,,,,,,,,,False,True,,AA,+mediolateral,vec(TS>AA),+posteroanterior,vec(IA>TS)^vec(IA>AA),+inferosuperior,x^y,internal-external rotation 0 degree-abducted,glenohumeral,scapula,humerus,yxz,GH,scapula,True,,,True,,engauged,#10_Kozono_et_al,,,,GH_medtranslation_rotation0Abd.csv,GH_anttranslation_rotation0Abd.csv,GH_suptranslation_rotation0Abd.csv,
#11,Ludewig et al.,2009,"""10.2106/JBJS.G.01483; 10.2519/jospt.2014.5339""",True,intra cortical pins,12.0,dynamic,True,standing,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),False,True,kolz_AC_to_PA,AC,+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,z^x,+mediolateral,vec(TS>AC),frontal elevation,glenohumeral,scapula,humerus,xzy,,,,,,True,,authors table,#11_Ludewig_et_al,GH_abduction_elevationFrontal.csv,GH_flexion_elevationFrontal.csv,GH_rotation_elevationFrontal.csv,,,,
#11,Ludewig et al.,2009,"""10.2106/JBJS.G.01483; 10.2519/jospt.2014.5339""",True,intra cortical pins,12.0,dynamic,True,standing,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),False,True,kolz_AC_to_PA,AC,+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,z^x,+mediolateral,vec(TS>AC),frontal elevation,scapulothoracic,thorax,scapula,yxz,,,,,,True,,authors table,#11_Ludewig_et_al,ST_protraction_elevationFrontal.csv,ST_medRotation_elevationFrontal.csv,ST_tilt_elevationFrontal.csv,,,,
#11,Ludewig et al.,2009,"""10.2106/JBJS.G.01483; 10.2519/jospt.2014.5339""",True,intra cortical pins,11.0,dynamic,True,standing,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),False,True,kolz_AC_to_PA,AC,+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,z^x,+mediolateral,vec(TS>AC),frontal elevation,acromioclavicular,clavicle,scapula,yxz,,,,,,True,,authors table,#11_Ludewig_et_al,AC_protraction_elevationFrontal.csv,AC_medRotation_elevationFrontal.csv,AC_antRotation_elevationFrontal.csv,,,,
#11,Ludewig et al.,2009,"""10.2106/JBJS.G.01483; 10.2519/jospt.2014.5339""",True,intra cortical pins,11.0,dynamic,True,standing,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),False,True,kolz_AC_to_PA,AC,+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,z^x,+mediolateral,vec(TS>AC),frontal elevation,sternoclavicular,thorax,clavicle,yxz,,,,,,True,,authors table,#11_Ludewig_et_al,SC_protraction_elevationFrontal.csv,SC_elevation_elevationFrontal.csv,SC_rotation_elevationFrontal.csv,,,,
#11,Ludewig et al.,2009,"""10.2106/JBJS.G.01483; 10.2519/jospt.2014.5339""",True,intra cortical pins,12.0,dynamic,True,standing,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),False,True,kolz_AC_to_PA,AC,+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,z^x,+mediolateral,vec(TS>AC),scapular elevation,glenohumeral,scapula,humerus,xzy,,,,,,True,,authors table,#11_Ludewig_et_al,GH_abduction_elevationScapular.csv,GH_flexion_elevationScapular.csv,GH_rotation_elevationScapular.csv,,,,
#11,Ludewig et al.,2009,"""10.2106/JBJS.G.01483; 10.2519/jospt.2014.5339""",True,intra cortical pins,12.0,dynamic,True,standing,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),False,True,kolz_AC_to_PA,AC,+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,z^x,+mediolateral,vec(TS>AC),scapular elevation,scapulothoracic,thorax,scapula,yxz,,,,,,True,,authors table,#11_Ludewig_et_al,ST_protraction_elevationScapular.csv,ST_medRotation_elevationScapular.csv,ST_tilt_elevationScapular.csv,,,,
#11,Ludewig et al.,2009,"""10.2106/JBJS.G.01483; 10.2519/jospt.2014.5339""",True,intra cortical pins,11.0,dynamic,True,standing,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),False,True,kolz_AC_to_PA,AC,+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,z^x,+mediolateral,vec(TS>AC),scapular elevation,acromioclavicular,clavicle,scapula,yxz,,,,,,True,,authors table,#11_Ludewig_et_al,AC_protraction_elevationScapular.csv,AC_medRotation_elevationScapular.csv,AC_antRotation_elevationScapular.csv,,,,
#11,Ludewig et al.,2009,"""10.2106/JBJS.G.01483; 10.2519/jospt.2014.5339""",True,intra cortical pins,11.0,dynamic,True,standing,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),False,True,kolz_AC_to_PA,AC,+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,z^x,+mediolateral,vec(TS>AC),scapular elevation,sternoclavicular,thorax,clavicle,yxz,,,,,,True,,authors table,#11_Ludewig_et_al,SC_protraction_elevationScapular.csv,SC_elevation_elevationScapular.csv,SC_rotation_elevationScapular.csv,,,,
#11,Ludewig et al.,2009,"""10.2106/JBJS.G.01483; 10.2519/jospt.2014.5339""",True,intra cortical pins,12.0,dynamic,True,standing,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),False,True,kolz_AC_to_PA,AC,+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,z^x,+mediolateral,vec(TS>AC),sagittal elevation,glenohumeral,scapula,humerus,xzy,,,,,,True,,authors table,#11_Ludewig_et_al,GH_abduction_elevationSagittal.csv,GH_flexion_elevationSagittal.csv,GH_rotation_elevationSagittal.csv,,,,
#11,Ludewig et al.,2009,"""10.2106/JBJS.G.01483; 10.2519/jospt.2014.5339""",True,intra cortical pins,12.0,dynamic,True,standing,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),False,True,kolz_AC_to_PA,AC,+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,z^x,+mediolateral,vec(TS>AC),sagittal elevation,scapulothoracic,thorax,scapula,yxz,,,,,,True,,authors table,#11_Ludewig_et_al,ST_protraction_elevationSagittal.csv,ST_medRotation_elevationSagittal.csv,ST_tilt_elevationSagittal.csv,,,,
#11,Ludewig et al.,2009,"""10.2106/JBJS.G.01483; 10.2519/jospt.2014.5339""",True,intra cortical pins,11.0,dynamic,True,standing,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),False,True,kolz_AC_to_PA,AC,+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,z^x,+mediolateral,vec(TS>AC),sagittal elevation,acromioclavicular,clavicle,scapula,yxz,,,,,,True,,authors table,#11_Ludewig_et_al,AC_protraction_elevationSagittal.csv,AC_medRotation_elevationSagittal.csv,AC_antRotation_elevationSagittal.csv,,,,
#11,Ludewig et al.,2009,"""10.2106/JBJS.G.01483; 10.2519/jospt.2014.5339""",True,intra cortical pins,11.0,dynamic,True,standing,True,False,,,IJ,+posteroanterior,y^z,+inferosuperior,vec((T8+PX)/2>(C7+IJ)/2),+mediolateral,vec(T8>IJ)^vec(T8>C7),True,,,GH,+posteroanterior,vec(GH>EL)^vec(GH>EM),+inferosuperior,vec((EL+EM)/2>GH),+mediolateral,x^y,yxy,,True,False,True,,,SC,+posteroanterior,z^y_thorax_0,+inferosuperior,z^x,+mediolateral,vec(SC>AC),False,True,kolz_AC_to_PA,AC,+posteroanterior,vec(IA>TS)^vec(IA>AC),+inferosuperior,z^x,+mediolateral,vec(TS>AC),sagittal elevation,sternoclavicular,thorax,clavicle,yxz,,,,,,True,,authors table,#11_Ludewig_et_al,SC_protraction_elevationSagittal.csv,SC_elevation_elevationSagittal.csv,SC_rotation_elevationSagittal.csv,,,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,False,1,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_1.csv,ST_tilt_elevationScapular_1.csv,ST_protraction_elevationScapular_1.csv,,,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,False,2,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_2.csv,ST_tilt_elevationScapular_2.csv,ST_protraction_elevationScapular_2.csv,,,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,False,3,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_3.csv,ST_tilt_elevationScapular_3.csv,ST_protraction_elevationScapular_3.csv,,,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,False,4,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_4.csv,ST_tilt_elevationScapular_4.csv,ST_protraction_elevationScapular_4.csv,,,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,False,5,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_5.csv,ST_tilt_elevationScapular_5.csv,ST_protraction_elevationScapular_5.csv,,,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,False,6,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_6.csv,ST_tilt_elevationScapular_6.csv,ST_protraction_elevationScapular_6.csv,,,,
#12,Matsuki et al.,2011,"""10.1016/j.jse.2010.09.012; 10.2519/jospt.2012.3584""",True,single-plane x-ray fluoroscopy,12.0,dynamic,True,sitting,False,True,False,,,-mediolateral,imaging,+inferosuperior,imaging,+posteroanterior,imaging,False,False,,GH,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,vec(GH>IG),,"angle(yh,yt)",True,True,,,,,,,,,,,False,False,,GC,-mediolateral,y^z,+inferosuperior,geometric,+posteroanterior,geometric,scapular elevation,scapulothoracic,thorax,scapula,zxy,,,,,,False,7,authors table,#12_Matsuki_et_al,ST_medRotation_elevationScapular_7.csv,ST_tilt_elevationScapular_7.csv,ST_protraction_elevationScapular_7.csv,,,,
